dir_id|director_name|director_gender
48448|Leandro Wenceslau|0
48449|Katsumune Ishida|0
48450|Liu XuChen|0
48451|Clery Cunha|0
48452|Laura Kraning|0
48453|Barry Greenwald|0
48454|Svetislav Pavlovic|0
48455|Fiona Tan|0
48456|Oskar Reif|0
48457|Ziad Kalthoum|0
48458|Jeremy Hersh|0
48459|Gilles Ganzmann|0
48460|CB Shamah|0
48461|Jesper Vidkjaer|0
48462|Anoop Raj|0
48463|Guillermo Vera|0
48464|Filip Robar-Dorin|0
48465|Gou Koga|0
48466|Ticoy Rodriguez|0
48467|Charles Palmer|0
48468|Olesya Shchukina|0
48469|Vijaya Kiran|0
48470|Alice Guimaraes|0
48471|Steve Adams|0
48472|Johann Sigmarsson|0
48473|Pauline Pallier|0
48474|Sava Popovic|0
48475|Kim Legaspi|0
48476|Jesse Pfieffer|0
48477|Christopher Day|0
48478|Dinu Cocea|0
48479|Kim Hyeoncheol|0
48480|Pieter van Huystee|0
48481|Liu Shujuan|0
48482|Yuthana Duanjaem|0
48483|Tomasz Zygadlo|0
48484|Gabriela Salgueiro|0
48485|Aleksandra Zareba|0
48486|Weixiu Wang|0
48487|Tomio Kuriyama|2
48488|Rolf Steinmann|0
48489|Clare Tavernor|0
48490|Frank Slocum|0
48491|Vincent Peone|0
48492|Dionisio Azevedo|2
48493|Silvestre Jacobi|0
48494|Khalid Al-Haggar|0
48495|Sam Firth|0
48496|Khosrow Sinai|2
48497|Ikhzal Azfarel Ideris|0
48498|R. P. Ravi|0
48499|Kurt Weiler|0
48500|Daniel Du lac|0
48501|Edward Rosenstein|0
48502|Yuichiro Hayashi|0
48503|John Darnall|0
48504|Christine Yuan|0
48505|Hiroaki Miyamoto|0
48506|Armando Aquino|0
48507|Mareike Bernien|0
48508|Rinio Dragasaki|0
48509|Martin Smith|0
48510|Sean Kruck|0
48511|Abdella Zarok|0
48512|Milos Pavlovic|0
48513|Jeroen Jaspaert|0
48514|Kwok-Man Keung|0
48515|Reetta Aalto|0
48516|Lorelei Pepi|0
48517|Ratko Orozovic|0
48518|Annika Dahlsten|0
48519|Leena Jaaskelainen|0
48520|David Millar|0
48521|Goh Ying Sheng|0
48522|Nick Cross|0
48523|Francesca Molteni|0
48524|Ba Son Dao|0
48525|Lam Sum|0
48526|Ja'Tovia Gary|1
48527|Erik Rosenlund|0
48528|Laila El-Haddad|0
48529|Gregory Kirchhoff|0
48530|Gunter Weiss-Thiele|0
48531|Michael Buckner|0
48532|Alain Bernardin|0
48533|Ali Lynch|0
48534|Alejandro Sesma|0
48535|Krzysztof Tchorzewski|0
48536|Richie Ren|2
48537|Andrzej Domalik|0
48538|Marc Hamill|0
48539|Monica Pellizzari|0
48540|Shaka King|0
48541|Andrew Ahn|0
48542|Richard Mears|0
48543|Yu Jin-seon|0
48544|Charlene Fisk|0
48545|Richard E. Jackson|0
48546|Michael Cedeno|0
48547|Abimael Acosta|0
48548|Mike Mathis|2
48549|Dirk Lienig|0
48550|Won Jun Yu|0
48551|Timothy Melville|0
48552|Dave Wasson|0
48553|Bob Kurtz|0
48554|John Ewing|0
48555|Christopher Sliney|0
48556|Kareem Tabsch|0
48557|Joshua Mabie|0
48558|Francine Desbiens|0
48559|Miodrag Saurek|0
48560|Peter Hearn|0
48561|Lee Wing-Cheung|0
48562|Eduardo Lamora|0
48563|Wu Jia-Xiang|0
48564|Carlos Eduardo Nogueira|0
48565|Yu Cheng-Chun|0
48566|Marta Dzido|0
48567|Steven C.C. Liu|0
48568|Grady Sain|0
48569|Chang Mei-chun|2
48570|Coke Rioboo|0
48571|Pino de Martino|0
48572|Jimmy Jean-Louis|2
48573|Prafulla Chakraborty|0
48574|Teruyuki Yoshida|0
48575|Jonathan Bekemeier|0
48576|James P. Gannon|0
48577|John Varghese|0
48578|Patrick A. Prejusa|0
48579|King Ampaw|0
48580|Fernando Salem|0
48581|Simon Broughton|0
48582|Souichi Masuo|0
48583|Pedro Baron|0
48584|J. Hanna|0
48585|Volodymyr Onishchenko|0
48586|Adam Chandonnet|0
48587|Kurt J. Mrkwicka|0
48588|Thanos Sandas|0
48589|Zach Blas|0
48590|Joao Enxuto|0
48591|Rocky Soraya|0
48592|Endri Pelita|0
48593|Tom Keenan|0
48594|Yvonne Alexander|0
48595|Sebastian Buttny|0
48596|Boaz Foster|0
48597|Touria Benzari|0
48598|Thomas Ostbye|2
48599|Mikkel H. Eriksen|0
48600|Jonathan Geva|0
48601|Irene Cardona|0
48602|Ali Shifau|0
48603|Jim Issa|0
48604|Andrzej Baranski|0
48605|Roman Volobuev|0
48606|Israr Ahmed|0
48607|Aleksandr Ivanovskii|0
48608|Wan Siu-Kuen|0
48609|Zbigniew Rebzda|0
48610|Geraldo Vietri|0
48611|Louise Narboni|0
48612|Brett Rapkin|2
48613|Joachim Dollhopf|0
48614|Ramiro Cabrera|0
48615|Hwan-ki Min|0
48616|Naoya Tashiro|0
48617|Caetano Bonucci|0
48618|Alexander Landsberger|0
48619|Cheng Wei-Hao|0
48620|Kyle Haskett|0
48621|Mark Williams|2
48622|Roman Shirman|0
48623|Gunter Atteln|0
48624|Nicolas Kolovos|0
48625|Butch Hartman|2
48626|Yung-Shing Teng|0
48627|Ben Wong|0
48628|Franciszek Trzeciak|0
48629|Hasan Kirac|0
48630|Thomas Hamilton|0
48631|Eric Bilitch|0
48632|Darek Kowal|0
48633|Herbert Wernicke|0
48634|Paul Emerson|0
48635|Demetres Makres|0
48636|Viktor Sokolov|0
48637|Dora Masklabanou|0
48638|Fokion Bogris|0
48639|Leonid Estrin|0
48640|Jason Schulz|0
48641|BaekDoo Min|0
48642|Yani Dupont-Hebert|0
48643|Hal Mohr|2
48644|Ian Barbour|0
48645|Romain Baudy|0
48646|Jared Katsiane|0
48647|Ashvin Kumar|0
48648|Nikolaj Bendix Skyum Larsen|0
48649|Madeleine Farley|0
48650|Gilles Bannier|0
48651|Louise Ni Fhiannachta|0
48652|Mehmet Binay|0
48653|Ted Sieger|0
48654|Eddie Beverly Jr.|0
48655|Phyllis Grant|0
48656|Arthur Mackley|0
48657|Franco Cristofani|0
48658|Jean Jabely|0
48659|Lily Liu|1
48660|Jan Lomnicki|0
48661|Charles Stewart|0
48662|Bobbin Ramsey|0
48663|Sun Hao|0
48664|David Greenberg|0
48665|Dara Bratt|0
48666|Jizhou Yan|0
48667|Gurcan Yurt|0
48668|Ere Carvalho Zimmer|0
48669|Ryszard Rydzewski|0
48670|Peter Balbush|0
48671|Jake Thomas|0
48672|Dominique Marchais|0
48673|Mike Doto|0
48674|Nicolas Sanchez|0
48675|Eric Law Anderson|0
48676|Nick Pittom|0
48677|Charles Couch|0
48678|Marie Polednakova|0
48679|Agnieszka Smoczynska|1
48680|Roger Hart|0
48681|Anne Imbert|0
48682|Naum Trakhtenberg|2
48683|Robert McCarty|0
48684|Alessandro Signore|0
48685|Melika Bass|0
48686|Anthony Spinelli|0
48687|Joel Ashton McCarthy|0
48688|Monika Majorek|0
48689|John T. Coyle|0
48690|Gerardo Muyshondt|0
48691|Gary Null|0
48692|Nati Adler|0
48693|Lut Vandekeybus|0
48694|Luis Fernando Bottia|0
48695|Charles|0
48696|Zack Weddington|0
48697|Will Lockhart|2
48698|Tomislav Zaja|0
48699|Eleanor Coppola|0
48700|James Purcell|2
48701|Jesus Garcia|0
48702|Hana Azoulay-Hasfari|0
48703|Theopi Skarlatos|0
48704|Kajika Aki|0
48705|A.P. Stevens|0
48706|Trevor Riley|0
48707|Matt Rindini|0
48708|Benoit Graffin|0
48709|Quentin Reynaud|0
48710|Jose Pedro Lopes|0
48711|Christos Nikoleris|0
48712|Christopher Lockett|0
48713|Kazuhiro Hotchi|0
48714|Tomomi Komazaki|0
48715|Toshiro Sonoda|0
48716|Naomichi Yamato|0
48717|Nick Basile|0
48718|Graham Streeter|0
48719|Lars Hammer Rasmussen|0
48720|Tyler W. Moore|0
48721|Shanjhey Kumar Perumal|2
48722|Mike Cobera|0
48723|Colin Thompson|0
48724|Anne Richey|0
48725|Seith Mann|2
48726|Yasin Uslu|0
48727|Miguel Torres|0
48728|Carlos Vera|0
48729|Shawn Justice|0
48730|Ernest Prakasa|0
48731|M.D. Shridhar|2
48732|David Briggs|0
48733|Neramit|2
48734|Marcel Seehuber|0
48735|Elisabeth Subrin|0
48736|Sean Weiner|0
48737|Rigoberto Lopez|0
48738|Tomas Hodan|0
48739|Dean Barnes|0
48740|Yao Huang|0
48741|Christian Sonderby Jepsen|0
48742|Aropolk Lapsin|0
48743|Gangsuk S. Pleungjit|0
48744|Bonni Cohen|0
48745|Jason Benjamin|0
48746|Charlie Manton|2
48747|Jo Kyu-Jang|0
48748|Gilbert Deflo|0
48749|Andrea Bevilacqua|2
48750|Josh Kriegman|0
48751|Altas T. Ali|0
48752|Nikolaus Lehnhoff|0
48753|Daniele Abbado|0
48754|John Bradburn|0
48755|Sajith Sivan|0
48756|Kenneth Eng|0
48757|Mathew Levin II|0
48758|Kim Gordon|1
48759|Michal Marczak|0
48760|Nanfu Wang|0
48761|William Kersten|0
48762|Kanti Shah|0
48763|Olli Ylinen|0
48764|Tahir Jetter|0
48765|Rainy Kerwin|1
48766|Danishka Esterhazy|1
48767|Francesca Kemp|0
48768|William Wen|0
48769|Antoine Viviani|0
48770|Lee Eun-Hee|0
48771|Rich Fox|0
48772|Ljupco Bilbilovski|0
48773|Alexandre Tarta|0
48774|Louis Black|0
48775|Otto Bell|0
48776|Natalia Makarova|0
48777|Taylor Ri'chard|2
48778|James Cady|0
48779|Lorcan Finnegan|0
48780|chakhrit phanichkul|0
48781|Laura Plancarte|0
48782|Jimmy Kelly|2
48783|Lisa Addario|1
48784|Felix Sinnappan|0
48785|Saleh Sharif|0
48786|Adam Pinney|0
48787|Jack Keane|0
48788|Sheila Pye|0
48789|Farook Abdul Rahiman|0
48790|Kelly Fremon Craig|1
48791|Gordon Hollingshead|0
48792|Cenek Duba|2
48793|Lorena Sardi|1
48794|Philip Carrel|0
48795|Henri Plaat|0
48796|g r kannan|0
48797|Colin Nears|0
48798|Errikos Thalassinos|0
48799|David Robert|2
48800|Yukio Fukamachi|0
48801|Ken Yoshida|0
48802|Yuji Mutoh|0
48803|Lenny Epstein|0
48804|Marek Benes|0
48805|Ali Abbas Zafar|0
48806|Viktor Dement|0
48807|Milan Muchna|0
48808|Stephan Woloszczuk|0
48809|LeAnne Sawyers|0
48810|Andrew S. Bates|0
48811|Lee Yoon-jeong-II|0
48812|Jan Stephan Muryn|0
48813|Adam Guzinski|0
48814|Joshua Ortman|0
48815|Umesh Ghadge|0
48816|Octavio Gabus Mendes|0
48817|Thanases Antoniou|0
48818|TH.Marankou|0
48819|Al Gillespie|0
48820|Martin Czaja|0
48821|Mike Rossiter|0
48822|Takis Vougiouklakis|0
48823|Lionel Abeillon-Kaplan|0
48824|Eduardo Sosa Soria|0
48825|Steve Rivo|0
48826|Andy Kimpton-Nye|0
48827|Stephen Talbot|0
48828|M. Karagatses|0
48829|Ntinos Demopoulos|0
48830|Arthur Gregor|0
48831|Choe Gong-sook|2
48832|Brie Larson|1
48833|DaeSeong Kim|0
48834|Sarah Marris|0
48835|Adam Radly|0
48836|Douglas Martin|0
48837|Mark Grey|0
48838|Ladislav Helge|0
48839|Steve Angus|0
48840|Ivo Ferreira|2
48841|Owen Trevor|0
48842|Luis Esquinas Chanes|0
48843|Klaus Steindl|0
48844|Axel Petersen|0
48845|Ezra Kemp|0
48846|Yuri Mastyugin|0
48847|Newton Cannito|0
48848|Ryuichi Takatsu|0
48849|Lars Kokemuller|0
48850|Manu Ochoa|0
48851|Al Giddings|0
48852|James Barrat|0
48853|Kathryn Jeffs|0
48854|Nigel Marvin|0
48855|Thomas F Horton|0
48856|Kurt Sayenga|0
48857|Casper Hoyberg|0
48858|Irving Sevilla|0
48859|Axel Barth|0
48860|Amir Shahab Razavian|0
48861|M. V. Raghu|0
48862|Kazem Mollaie|0
48863|Spencer Brown|0
48864|Ilmari Unho|0
48865|Christina Eliopoulos|0
48866|Jessica Solce|0
48867|Jye Briscoe|0
48868|Ismail Sahin|2
48869|justin albert|0
48870|Nathan Hannawin|0
48871|Aleksandar Jevdevic|0
48872|Rob Lyall|0
48873|Jan Pachl|0
48874|Gonzalo Calzada|0
48875|Gentry Kirby|0
48876|Gunter Kramer|2
48877|Zillah Minx|0
48878|Greg Butler|2
48879|Bahman Kiarostami|0
48880|Bennett Stein|0
48881|Alice Glinert|0
48882|Marion Petegnieff|0
48883|Martin Rengell|0
48884|Caroline Golum|0
48885|Pravin Vitthal Tarde|0
48886|Athena Han|0
48887|Jay Krugman|0
48888|Pekin Ibrahim|0
48889|Costas Hajihristos|0
48890|Leona Goldstein|0
48891|Caroline Bartleet|0
48892|Son Tae-gyum|0
48893|Daniel Benedict|0
48894|Wes Miller|0
48895|Bernadette O'Brien|0
48896|Roger McIntosh|0
48897|Seth Worley|0
48898|Mohasbi Ahmad|0
48899|Eduardo Manet|0
48900|Axel Uriegas|0
48901|Joss Crowley|0
48902|Kanittha Kwunyoo|0
48903|Yutaka Osawa|0
48904|Klaus-Michael Gruber|0
48905|Makoto Sato|0
48906|Marko Rohr|0
48907|Stephane Marelli|0
48908|Mohamed Hamidi|0
48909|Sung-Chi Lo|0
48910|Ameera Al-Qaed|0
48911|Max Zahle|0
48912|Darren Kent|2
48913|Victor Lakisov|0
48914|Martin Hawie|0
48915|Munenori Nawa|0
48916|Rueben Wood|0
48917|James Heer|0
48918|Duc Thinh|2
48919|Peter Jaitz|0
48920|Nguyen Minh Chung|0
48921|James Walker|2
48922|Sylvia Strasser|0
48923|Leo Poloniecki|0
48924|Takes Papagiannides|0
48925|Adam Patch|0
48926|Dimitris Athanitis|0
48927|Keiya Ando|0
48928|Filippo Sanjust|0
48929|Ethan Corn|0
48930|Justin Seaman|0
48931|Jeremy Gillespie|0
48932|Mario DeAngelis|0
48933|Alberto Grifi|0
48934|Ralph Thanhauser|0
48935|Ping Ho|0
48936|Ernest Kamalov|0
48937|Claudia Buthenhoff-Duffy|0
48938|Junna Chif|0
48939|Filip Gajic|0
48940|Lam Chin-Wai|0
48941|Jai Love|0
48942|Ramon Termens|0
48943|Edward Mirzoeff|0
48944|Luca Viotto|0
48945|Franco De Rosis|0
48946|Carlos Gutierrez Medrano|0
48947|Le Bao Trung|2
48948|Leonie Yangba Zowe|0
48949|Brian Iannone|0
48950|Angelo Torres|0
48951|Debaditya Bandyopadhyay|0
48952|Axel Vreeken|2
48953|Bill Cornelius|0
48954|Quique Rivera|2
48955|Will Parry|0
48956|Nina Gantz|0
48957|Callum Rice|0
48958|Billy Lumby|0
48959|Stanley Bennett Clay|0
48960|Zina Saro-Wiwa|0
48961|Alex Lecours|2
48962|Celine Gilbert|0
48963|Chris Buchert|0
48964|Lance Dickson|0
48965|Ned Lander|0
48966|Hari Viswanath|0
48967|Jayaprakash Radakrishnan|2
48968|Scott Kessler|0
48969|Andrew Lee|0
48970|Daniel Nelson|0
48971|Joseph Tosconi|0
48972|Christopher H.K. Lee|2
48973|Jayant Gilatar|0
48974|Cheng Chin-i|0
48975|Victoria Lean|0
48976|Gene Landry|0
48977|Danny John-Jules|0
48978|Leopoldo Trieste|2
48979|Lee Il-hyeong|0
48980|Chris Raab|2
48981|Otmar Penker|0
48982|Zvonimir Ilijic|0
48983|Kurt P. Vincent|0
48984|Tim Postins|0
48985|Joe Hamilton|0
48986|Ana Cristina Barragan|0
48987|Leo Gabin|0
48988|Jenny Raskin|0
48989|Elise Roodenburg|0
48990|Edward Lawrenson|0
48991|Paloma Aguilera Valdebenito|0
48992|Gonzalo Gutierrez 'G.G.'|0
48993|Emma Benestan|0
48994|Alexis Michalik|0
48995|Yann Delattre|0
48996|Aaron Gum|0
48997|Stefano Obino|0
48998|Ana Vlad|0
48999|Emiliano Rocha Minter|0
49000|Nathan Williams|0
49001|Steven Adam Renkovish|2
49002|Marjorie Conrad|0
49003|Andre-Line Beauparlant|0
49004|Nasser Refaie|0
49005|Tommy Tomlinson|0
49006|Jeff Buchanan|2
49007|Elvi Koppel|0
49008|Luca Vecchi|0
49009|Yves Renier|0
49010|Sven-Eric Bechtolf|2
49011|Pamela Mason Wagner|0
49012|Georg Wubbolt|0
49013|Ian Leese|0
49014|Goran Ellung|0
49015|Suresh Gopal|0
49016|Philipp Himmelmann|0
49017|Jonnie Malachi|0
49018|Lukas Schrank|0
49019|Karanyapas Khamsin|0
49020|Damien Gillis|0
49021|Gianni Quaranta|0
49022|Robert Mockler|0
49023|Jose Antonio Gutierrez|0
49024|Nhat Cuong|0
49025|Mohamed Ben Attia|0
49026|Juan Felipe|0
49027|Khairudin Samsudin|0
49028|John Cox|0
49029|Cesare Lievi|0
49030|Charles Miller|2
49031|Alexandru Belc|0
49032|Merlapaka Gandhi|0
49033|Kalyan Krishna|0
49034|Cidney Hue|0
49035|Lou Garcia|0
49036|Emily Lindin|0
49037|Tyrell Lisson|0
49038|Alex Keerma|0
49039|Chang Yang|0
49040|Tobias Nolle|0
49041|George Singer|0
49042|Kenn Gilmartin|0
49043|Justin Bruce|0
49044|Thomas J. Mikkelsen|0
49045|Khalid Shamis|0
49046|Andrei Gheorghe|0
49047|Abi Varghese|0
49048|Cheung Bing-Chan|0
49049|Choi Kyeong-jin (choegyeongjin)|0
49050|Adem Suljic|0
49051|Bram Van Paesschen|0
49052|Jorge Ruiz|2
49053|Leopold Knotzl|0
49054|John Gordon Hill|2
49055|Adam Kritzer|0
49056|Reghu Rama Varma|0
49057|Henry Jacques|0
49058|Stephen Folker|0
49059|Barry Norman|0
49060|Francois Mimet|0
49061|Masashi Ikeda|0
49062|Ajala Bandele|0
49063|Grant Simmons|0
49064|Fabio Cavadini|0
49065|Les Mahoney|0
49066|Eliot Rausch|0
49067|Art Leonardi|0
49068|Vladimir Bahna|2
49069|Max Lee Chiu-Jun|0
49070|Fabien Martorell|0
49071|Gregg Meller|0
49072|Daniel Piza Ruiz|0
49073|Vivian Lin|0
49074|Michael J. Marino|0
49075|Astron-6|0
49076|Joseph Nanni|0
49077|Jacky Goldberg|0
49078|Raymond B. West|0
49079|Alex Messenger|0
49080|Giancarlo Cobelli|2
49081|Jean Van Hearn|0
49082|Richard Winer|0
49083|Werner Kunz|0
49084|Bob Richardson|0
49085|David Detiege|0
49086|Dane Shubert|0
49087|Reda Zine|0
49088|Julia Langhof|0
49089|Johannes F. Sievert|0
49090|Rene Chanas|0
49091|Judith Pearlman|0
49092|Arsenije Jovanovic|0
49093|Marija Maric|0
49094|Jaime Falero|0
49095|Ivan Martinac|0
49096|Amalgam Studios|0
49097|Frans Cronje|0
49098|Chris Thomas|0
49099|John Montana|0
49100|Julio Santi|0
49101|Suada Kapic|0
49102|Vasili Fyodorov|0
49103|KOSTAS KARAGIANNES|0
49104|Jon Rafman|0
49105|Julia Keller|0
49106|Fernando Ayllon|0
49107|Feng Kai|0
49108|Bruce Bundy|1
49109|Florian Hoffmann|0
49110|Matthew Watson|0
49111|Dianne Bellino|0
49112|Roberto Doveris|0
49113|Kangmin Kim|0
49114|Ron Buffone|0
49115|Rani Sa'ar|0
49116|Gerald V. Casale|0
49117|Robert Balser|0
49118|Lieza Roben|0
49119|Jennifer Cowan|0
49120|Edward Cook|0
49121|Andrea Illescas|0
49122|Eric F. Adams|0
49123|Juliane Fezer|0
49124|Maciej Migas|0
49125|Patrick Tse Yin|0
49126|Manoj Kana|0
49127|Georg Koszulinski|0
49128|Alyce Tzue|0
49129|Rick Schneider|2
49130|Mark Pivot|0
49131|Niki Padidar|0
49132|Brent Morris|0
49133|Nadia Bedzhanova|0
49134|Doug Jacoby|0
49135|Eva Vives|0
49136|Robert W. Stainton|0
49137|Bauddhayan Mukherji|0
49138|Ivana Sebestova|0
49139|Mike McKown|0
49140|Teruyoshi Ishii|0
49141|Erdal Ceylan|0
49142|Cordula Kablitz-Post|0
49143|Mark Battle|0
49144|Takafumi Tachibana|0
49145|Greg Woodland|0
49146|Jacob Frey|0
49147|Toni Sbert|0
49148|Colin Clarke|0
49149|Daniel Bodker Sorensen|0
49150|Francisco Lorite|0
49151|Asger Grevil|0
49152|Andy Sutton|0
49153|Jonah Vigil|0
49154|Morgana McKenzie|0
49155|Marissa Maghavipata|0
49156|Jon Hyatt|0
49157|Antu Romero Nunes|0
49158|Sid Zanforlin|0
49159|Nigel Lowery|0
49160|David Alden|0
49161|Martin Kusej|0
49162|Karen Nielsen|0
49163|Taha Neyestani|0
49164|Akira Oda|0
49165|Edward L. Plumb|0
49166|Michael Goode|0
49167|Jerzy Zielinski|2
49168|Roy Morita|0
49169|Durward Bonaye|0
49170|Jim Cummings|2
49171|Joel Kelly|0
49172|Juliane Grossheim|0
49173|Nguyen Trinh Thi|0
49174|Michael Mundell|0
49175|Dmitri Tcherniakov|0
49176|Jesse Shapiro|0
49177|Harris Demel|0
49178|Arthur Freitas|0
49179|Donald Gallaher|0
49180|Terry Gould|0
49181|Miro Remo|0
49182|Scott Moran|0
49183|Huang Ya-Li|0
49184|Naeem Mohaiemen|0
49185|Derek Wayne Johnson|0
49186|Peter Dimako|0
49187|Zang Xichuan|0
49188|Hugo Jean|0
49189|Paul Bar|0
49190|Bridey Elliott|1
49191|Asantewaa Prempeh|0
49192|Nick Leung Kwok-Ban|0
49193|Damien Steck|0
49194|Gavin Williams|0
49195|Jonathan Grimm|0
49196|Toomas Jarvet|0
49197|Rade Serbedzija|2
49198|Kiril Karakash|0
49199|Sam McMullen|0
49200|Rafael Bolliger|0
49201|Teddy Cecil|0
49202|Lutz Eisholz|0
49203|Howard C. Hickman|2
49204|David Shane|0
49205|Dan Samiljan|0
49206|Bill Whelan|0
49207|Phan Minh|0
49208|Kevin Dalvi|0
49209|Vangelis Kalambakas|0
49210|Andrew Young|0
49211|Vanessa Brunglinghaus|0
49212|Stan Bingo|0
49213|Duke Merriman|0
49214|Haider Zafar|2
49215|Benjamin Petrie|0
49216|Ondrej Hudecek|0
49217|Craig Shimahara|0
49218|Karimah Ashadu|0
49219|Meltem Bozoflu|0
49220|Christopher Boone|0
49221|Grey Fay|0
49222|Mihaela Komitova|0
49223|Tokio Kuroda|0
49224|Tran Ngoc Giau|0
49225|Can Sarcan|0
49226|Kadir Sozen|0
49227|Yuksel Aksu|0
49228|Bambang Drias|0
49229|Jordan Daniel Chesney|2
49230|Dalton Cheatham|0
49231|Khaldiya Jibawi|0
49232|Veronica Jessamyn Lopez Sainz|0
49233|David Tennant|0
49234|Sterling Anno|0
49235|Dan Falzone|0
49236|Mariame Clement|0
49237|Felix Colgrave|2
49238|Tomasz Wolski|0
49239|Alexander Khudokon|0
49240|Graham Vick|2
49241|Marc Wilkinson|0
49242|Daniel James Millar|0
49243|James Campbell|2
49244|Clay Delauney|0
49245|Santino Stoner|0
49246|Francisco Avizanda|0
49247|Tim Gordon|2
49248|Bruno Vaussenat|0
49249|Warren Sheppard|0
49250|Kensaku Miyashita|0
49251|Mike Gutridge|0
49252|Dennis Ruel|0
49253|David Anderson|0
49254|Xu Xian|0
49255|Thomas Nawilis|2
49256|Takako Imai|0
49257|Jevons Au Man-Kit|0
49258|Ubay Fox|0
49259|Anthony Friedman|0
49260|Klearhos Konitsiotis|0
49261|Tatyana Kapitan|0
49262|Farid Bentoumi|0
49263|Del Kathryn Barton|0
49264|Carlo Infascelli|2
49265|Lincoln Chia|0
49266|Paul J. Lynch|0
49267|Heidi Kongas|0
49268|Piotr J. Lewandowski|0
49269|Simon Backes|0
49270|Stoycho Shishkov|0
49271|Stephane Sednaoui|0
49272|Takeshi Shirakawa|0
49273|Mamahit Luigi Donie|0
49274|Winaldha E. Melalatoa|0
49275|Henry Adianto|0
49276|Hsun-Chun Chuang|0
49277|Alip Santosa|0
49278|Mohammed Soudani|0
49279|Norman Maake|0
49280|KK Dheeraj|0
49281|Bette Jane Cohen|0
49282|Tim Ruffle|0
49283|Guy Newall|0
49284|Lamberto Puggelli|0
49285|David Leloup|0
49286|Edward Morrissey|0
49287|Andrew Walkington|0
49288|Vladimir Duran|0
49289|Sam Holst|0
49290|Dahci Ma|0
49291|Nicolas Roy|2
49292|Megumi Tazaki|0
49293|Lisa Robinson|1
49294|Kris Avedisian|0
49295|Joshua Locy|2
49296|Greg Kwedar|0
49297|Matthew Ornstein|0
49298|Susan Glatzer|0
49299|Garrett Zevgetis|0
49300|Matthew Conboy|0
49301|Cassie Hay|0
49302|William A. Kirkley|0
49303|Joanna Sokolowski|0
49304|Keith Maitland|0
49305|Carson D. Mell|0
49306|Stella Meghie|0
49307|Sophie Goodhart|0
49308|Alexandre Lehmann|0
49309|Nicole Lucas Haimes|0
49310|Morgan White|0
49311|Otis Mass|0
49312|Pieter van Rijn|0
49313|Brett A. Schwartz|0
49314|Tig Notaro|0
49315|Amy Hardie|0
49316|Jason Cohen|0
49317|Andrew Deyoung|0
49318|Todd Bieber|0
49319|Anne Hamilton|1
49320|Caito Ortiz|0
49321|Sang-chan Kim|0
49322|Sudhanshu Saria|0
49323|Sophie Robinson|0
49324|Logan Kibens|1
49325|Katharine English|0
49326|Quincy Jones III|2
49327|Matthew Jones|0
49328|Bob Sarles|0
49329|Rob Alexander|0
49330|Brenda Greene Mitchell|0
49331|Yoon-ha Chang|0
49332|Wendy Schneider|0
49333|Simon Stadler|0
49334|Emma Rozanski|0
49335|Micaela Rueda|0
49336|Maria De Sanctis|0
49337|Heather Millard|0
49338|Stuart Evans|2
49339|Julia De Simone|0
49340|Adrianto Sinaga|0
49341|Marcela Borela|0
49342|Dellani Lima|0
49343|Ivander Tedjasukmana|0
49344|Luiz Paulino Dos Santos|0
49345|Gajanan Jagirdar|2
49346|Francesco Calogero|0
49347|Javier Macipe|0
49348|Dan Zachary|2
49349|Onohana|0
49350|Priyankara Vittanachchi|0
49351|Bran Ferren|0
49352|Marco La Villa|0
49353|Adrian Morphy|0
49354|Lee Thongkham|0
49355|Christian Fischer|0
49356|Slobodanka Radun|0
49357|R.G. Phillips|0
49358|Giorgos Tsolakos|0
49359|Sam Hull|0
49360|Marcie Begleiter|0
49361|Rafi Girgis|0
49362|Jacqueline Castel|0
49363|Mykel Shannon Jenkins|2
49364|Manuel Lamas|0
49365|Seitarou Kitayama|0
49366|Hakuzan Kimura|0
49367|Hassan Amini|0
49368|Nenad Dapic|0
49369|Julien Rappeneau|0
49370|Igor Gotesman|0
49371|Lauren Sevilla Faustino|0
49372|Pepper Marcelo|0
49373|Kasia Nalewajka|0
49374|Aida Manasarova|0
49375|Mariano Torre|0
49376|Jeong-Yeol Choi|2
49377|Raj Kiran|0
49378|Melanie Light|0
49379|Elizabeth Craven|0
49380|Nat Sharman|0
49381|Kathe Duba-Barnett|0
49382|Sugan Kartthi|0
49383|Danny Patrick|0
49384|Diablo Dean|0
49385|William Johnston-Carter|0
49386|Sujith S Nair|0
49387|Bigna Tomschin|0
49388|Henry Chaisson|0
49389|Carlos Solano|0
49390|Suha Araj|0
49391|Sharon Liese|0
49392|Ione Skye|1
49393|Sebastian Hilger|0
49394|Kamilla Pfeffer|0
49395|Julius Schultheiss|0
49396|Luca Ronconi|0
49397|Zenonas Steinys|0
49398|Elias Machairas|0
49399|Roberto De Simone|0
49400|Matthew Scott|0
49401|Pier' Alli|2
49402|Hendrik Lobbert|0
49403|Brett Hickox|0
49404|Frank Lin|0
49405|Beis Shabani|0
49406|Sean Foley|0
49407|Chris Kessler|0
49408|Slavko Hren|0
49409|Michael Mullen|0
49410|Phil Wall|0
49411|Melissa Lozoff|0
49412|Remy Bazerque|0
49413|Victor Bonacore|0
49414|Raymond Castile|0
49415|Stefan Archetti|2
49416|Francisc Munteanu|0
49417|Lee Jung-sub|2
49418|Ari Deelder|0
49419|Jason Gerbay|0
49420|Carlo Battistoni|0
